Project Name,Package Name,Type Name,LCOM1,LCOM2,LCOM3,LCOM4,LCOM5,YALCOM
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.scrolls.exotic,ScrollOfAntiMagic,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.scrolls.exotic,ScrollOfDivination,1.0,0.0,2.0,2.0,1.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.scrolls.exotic,WndDivination,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.scrolls.exotic,ScrollOfMysticalEnergy,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.scrolls.exotic,ScrollOfSirensSong,10.0,10.0,5.0,5.0,0.875,0.8
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.scrolls.exotic,Enthralled,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.scrolls.exotic,ScrollOfMetamorphosis,84.0,77.0,10.0,8.0,0.8241758241758242,0.14285714285714285
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.scrolls.exotic,WndMetamorphChoose,5.0,4.0,3.0,3.0,0.6666666666666666,0.5
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.scrolls.exotic,WndMetamorphReplace,7.0,4.0,3.0,2.0,0.5,0.4
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.scrolls.exotic,ScrollOfDread,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.scrolls.exotic,ScrollOfPsionicBlast,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.scrolls.exotic,ExoticScroll,36.0,0.0,9.0,8.0,0.625,0.3333333333333333
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.scrolls.exotic,ScrollToExotic,6.0,0.0,4.0,4.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.scrolls.exotic,ScrollOfChallenge,34.0,2.0,4.0,4.0,0.7878787878787878,0.3333333333333333
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.scrolls.exotic,ChallengeArena,23.0,0.0,3.0,3.0,0.7666666666666666,0.2727272727272727
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.scrolls.exotic,ScrollOfPrismaticImage,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.scrolls.exotic,ScrollOfForesight,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.scrolls.exotic,ScrollOfEnchantment,273.0,270.0,22.0,20.0,0.8478260869565217,0.5
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.scrolls.exotic,WndEnchantSelect,15.0,0.0,6.0,6.0,0.5,0.5
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.scrolls.exotic,WndGlyphSelect,15.0,0.0,6.0,6.0,0.5,0.5
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.scrolls.exotic,WndConfirmCancel,3.0,0.0,3.0,3.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.scrolls.exotic,ScrollOfPassage,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.quest,DwarfToken,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.quest,CeremonialCandle,15.0,0.0,3.0,3.0,0.7083333333333333,0.3333333333333333
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.quest,DarkGold,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.quest,CorpseDust,52.0,49.0,9.0,9.0,0.85,0.8181818181818182
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.quest,DustGhostSpawner,12.0,9.0,4.0,4.0,0.7,0.6666666666666666
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.quest,DustWraith,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.quest,GooBlob,6.0,0.0,4.0,4.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.quest,MetalShard,6.0,0.0,4.0,4.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.quest,Pickaxe,28.0,0.0,8.0,8.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.quest,Embers,3.0,0.0,3.0,3.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.bags,PotionBandolier,3.0,0.0,3.0,3.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.bags,VelvetPouch,3.0,0.0,3.0,3.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.bags,ScrollHolder,6.0,0.0,4.0,4.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.bags,Bag,89.0,7.0,5.0,3.0,0.8472222222222222,0.15789473684210525
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.bags,ItemIterator,0.0,0.0,1.0,1.0,-0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.bags,MagicalHolster,10.0,0.0,5.0,5.0,1.125,0.8
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.remains,BrokenStaff,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.remains,CloakScrap,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.remains,BowFragment,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.remains,SealShard,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.remains,RemainsItem,21.0,0.0,7.0,6.0,0.8333333333333334,0.7142857142857143
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.remains,TornPage,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.remains,BrokenHilt,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.spells,InventorySpell,28.0,28.0,8.0,5.0,1.0,0.625
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.spells,BeaconOfReturning,30.0,0.0,4.0,3.0,0.7954545454545454,0.16666666666666666
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.spells,Recipe,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.spells,Recycle,6.0,0.0,4.0,4.0,0.6666666666666666,0.75
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.spells,Recipe,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.spells,TelekineticGrab,6.0,0.0,4.0,4.0,0.6666666666666666,0.75
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.spells,Recipe,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.spells,Alchemize,152.0,151.0,17.0,17.0,0.9411764705882353,0.7222222222222222
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.spells,Recipe,6.0,0.0,4.0,4.0,1.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.spells,WndAlchemizeItem,27.0,26.0,7.0,1.0,0.9523809523809524,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.spells,Spell,10.0,0.0,7.0,6.0,1.0833333333333333,0.6
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.spells,WildEnergy,10.0,0.0,5.0,5.0,0.75,0.8
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.spells,Recipe,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.spells,UnstableSpell,21.0,0.0,7.0,7.0,1.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.spells,Recipe,6.0,0.0,4.0,4.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.spells,MagicalInfusion,21.0,0.0,7.0,7.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.spells,Recipe,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.spells,PhaseShift,3.0,0.0,3.0,3.0,0.5,0.6666666666666666
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.spells,Recipe,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.spells,SummonElemental,40.0,25.0,6.0,6.0,0.8800000000000001,0.45454545454545453
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.spells,InvisAlly,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.spells,Recipe,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.spells,CurseInfusion,10.0,0.0,5.0,5.0,0.75,0.8
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.spells,Recipe,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.spells,TargetedSpell,15.0,15.0,6.0,3.0,1.0,0.5
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.spells,ReclaimTrap,33.0,11.0,4.0,4.0,0.8,0.2727272727272727
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.spells,Recipe,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.spells,ReclaimedTrap,0.0,0.0,1.0,1.0,-0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,RingOfEvasion,6.0,0.0,4.0,4.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,Evasion,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,RingOfEnergy,15.0,0.0,6.0,6.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,Energy,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,RingOfArcana,6.0,0.0,4.0,4.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,Arcana,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,RingOfTenacity,6.0,0.0,4.0,4.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,Tenacity,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,RingOfElements,6.0,0.0,4.0,4.0,1.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,Resistance,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,RingOfMight,55.0,0.0,11.0,9.0,0.0,0.7272727272727273
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,Might,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,RingOfForce,245.0,190.0,15.0,8.0,0.85,0.16
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,Force,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,BrawlersStance,0.0,0.0,1.0,1.0,0.4375,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,RingOfHaste,6.0,0.0,4.0,4.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,Haste,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,Ring,903.0,860.0,29.0,19.0,0.9156976744186046,0.25
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,RingBuff,6.0,0.0,4.0,4.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,RingOfWealth,77.0,76.0,12.0,7.0,0.9,0.38461538461538464
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,Wealth,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,TriesToDropTracker,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,DropsToEquipTracker,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,RingOfAccuracy,6.0,0.0,4.0,4.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,Accuracy,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,RingOfSharpshooting,15.0,0.0,6.0,6.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,Aim,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,RingOfFuror,6.0,0.0,4.0,4.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.rings,Furor,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.keys,CrystalKey,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.keys,SkeletonKey,6.0,0.0,4.0,4.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.keys,GoldenKey,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.keys,Key,12.0,9.0,4.0,4.0,0.8666666666666666,0.6666666666666666
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.keys,IronKey,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.bombs,SmokeBomb,3.0,0.0,3.0,2.0,0.0,0.6666666666666666
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.bombs,WoollyBomb,3.0,0.0,3.0,2.0,0.0,0.6666666666666666
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.bombs,RegrowthBomb,6.0,0.0,4.0,3.0,0.0,0.75
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.bombs,Firebomb,3.0,0.0,3.0,2.0,0.0,0.6666666666666666
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.bombs,ArcaneBomb,10.0,0.0,5.0,3.0,0.0,0.6
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.bombs,FrostBomb,3.0,0.0,3.0,2.0,0.0,0.6666666666666666
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.bombs,FlashBangBomb,3.0,0.0,3.0,2.0,0.0,0.6666666666666666
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.bombs,HolyBomb,3.0,0.0,3.0,2.0,0.0,0.6666666666666666
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.bombs,HolyDamage,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.bombs,Noisemaker,27.0,18.0,4.0,4.0,0.75,0.4444444444444444
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.bombs,NoisemakerFuse,4.0,0.0,1.0,1.0,0.5833333333333334,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.bombs,Bomb,275.0,225.0,15.0,11.0,0.8971428571428571,0.23076923076923078
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.bombs,ConjuredBomb,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.bombs,Fuse,0.0,0.0,1.0,1.0,-0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.bombs,DoubleBomb,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.bombs,EnhanceBomb,6.0,0.0,4.0,4.0,0.5,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.bombs,ShrapnelBomb,6.0,0.0,4.0,3.0,0.0,0.75
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,WandOfPrismaticLight,45.0,0.0,10.0,8.0,0.0,0.8
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,WandOfWarding,380.0,295.0,18.0,18.0,0.8761904761904762,0.5806451612903226
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,Ward,180.0,129.0,12.0,8.0,0.8333333333333334,0.36363636363636365
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,WardSentry,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,WandOfMagicMissile,89.0,73.0,9.0,9.0,0.8571428571428571,0.5333333333333333
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,MagicCharge,34.0,23.0,5.0,5.0,0.8333333333333334,0.5
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,CursedWand,2554.0,2552.0,70.0,47.0,0.9859154929577465,0.6388888888888888
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,CursedEffect,3.0,0.0,3.0,3.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,BurnAndFreeze,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,SpawnRegrowth,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,RandomTeleport,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,RandomGas,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,RandomAreaEffect,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,Bubbles,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,RandomWand,2.0,1.0,2.0,2.0,0.5,0.6666666666666666
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,SelfOoze,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,RandomPlant,1.0,0.0,2.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,HealthTransfer,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,Explosion,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,LightningBolt,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,Geyser,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,SummonSheep,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,Levitate,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,Alarm,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,SheepPolymorph,1.0,0.0,2.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,CurseEquipment,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,InterFloorTeleport,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,SummonMonsters,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,FireBall,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,ConeOfColors,0.0,0.0,1.0,1.0,-0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,MassInvuln,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,Petrify,3.0,0.0,3.0,3.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,ForestFire,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,SpawnGoldenMimic,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,AbortRetryFail,6.0,0.0,4.0,4.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,RandomTransmogrify,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,HeroShapeShift,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,SuperNova,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,SinkHole,3.0,0.0,3.0,3.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,GravityChaos,1.0,0.0,2.0,2.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,Wand,1612.0,1454.0,31.0,15.0,0.9589308996088658,0.23333333333333334
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,PlaceHolder,6.0,0.0,4.0,4.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,Charger,14.0,13.0,5.0,4.0,1.0,0.6666666666666666
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,WandOfLivingEarth,323.0,240.0,14.0,14.0,0.8928571428571429,0.41379310344827586
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,RockArmor,35.0,4.0,3.0,2.0,0.7424242424242423,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,EarthGuardian,21.0,6.0,4.0,4.0,0.7083333333333333,0.4444444444444444
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,Wandering,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,WandOfLightning,25.0,22.0,6.0,6.0,0.7857142857142857,0.75
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,LightningOnHit,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,WandOfTransfusion,72.0,66.0,10.0,7.0,0.8333333333333334,0.5384615384615384
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,WandOfFireblast,65.0,64.0,11.0,7.0,0.9090909090909091,0.5833333333333334
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,FireBlastOnHit,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,WandOfDisintegration,36.0,0.0,9.0,7.0,0.0,0.7777777777777778
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,WandOfRegrowth,326.0,301.0,16.0,13.0,0.9230769230769231,0.48148148148148145
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,Dewcatcher,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,Seed,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,Seedpod,0.0,0.0,1.0,1.0,0.0,0.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,Seed,0.0,0.0,0.0,0.0,0.0,-1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,Lotus,51.0,36.0,7.0,6.0,0.7272727272727273,0.5
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,WandOfCorrosion,21.0,0.0,7.0,7.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,WandOfFrost,28.0,0.0,8.0,8.0,0.0,1.0
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,WandOfCorruption,28.0,0.0,8.0,6.0,0.9285714285714286,0.75
shattered-pixel-dungeon,com.shatteredpixel.shatteredpixeldungeon.items.wands,DamageWand,28.0,0.0,8.0,1.0,0.0,0.0
